Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,,
1490,CA-2014-136280,11/29/2014,12-06-2014,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Labels,5.04,2,0.2,1.764,,
1491,CA-2017-151911,4/30/2017,05-05-2017,Second Class,DL-13495,Dionis Lloyd,Corporate,United States,New York City,New York,East,Office Supplies,Envelopes,62.96,4,0,28.332,,
1492,CA-2017-166436,11/24/2017,11/28/2017,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,East,Office Supplies,Paper,5.88,1,0,2.8812,,
1493,CA-2017-166436,11/24/2017,11/28/2017,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,East,Furniture,Chairs,977.292,6,0.1,173.7408,,
1494,CA-2017-139661,10/30/2017,11-03-2017,Standard Class,JW-15220,Jane Waco,Corporate,United States,Vancouver,Washington,West,Furniture,Furnishings,9.64,2,0,3.6632,,
1495,CA-2014-123925,12/17/2014,12/19/2014,Second Class,RF-19840,Roy Franz�sisch,Consumer,United States,Columbus,Georgia,South,Office Supplies,Art,40.05,3,0,11.214,,
1496,CA-2017-152485,09-04-2017,09-08-2017,Standard Class,JD-15790,John Dryer,Consumer,United States,Coppell,Texas,Central,Office Supplies,Art,10.192,7,0.2,3.185,,
1497,CA-2017-152485,09-04-2017,09-08-2017,Standard Class,JD-15790,John Dryer,Consumer,United States,Coppell,Texas,Central,Office Supplies,Storage,16.784,1,0.2,-0.2098,,
1498,CA-2017-152485,09-04-2017,09-08-2017,Standard Class,JD-15790,John Dryer,Consumer,United States,Coppell,Texas,Central,Office Supplies,Art,13.12,5,0.2,3.772,,
1499,CA-2016-141586,10/17/2016,10/20/2016,First Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,West,Office Supplies,Binders,18.16,5,0.2,6.583,,
1500,CA-2017-130386,11-12-2017,11/18/2017,Standard Class,NG-18430,Nathan Gelder,Consumer,United States,Austin,Texas,Central,Office Supplies,Paper,16.056,3,0.2,5.8203,,
1501,CA-2017-130386,11-12-2017,11/18/2017,Standard Class,NG-18430,Nathan Gelder,Consumer,United States,Austin,Texas,Central,Office Supplies,Paper,223.056,9,0.2,69.705,,
1502,CA-2017-130386,11-12-2017,11/18/2017,Standard Class,NG-18430,Nathan Gelder,Consumer,United States,Austin,Texas,Central,Office Supplies,Storage,540.048,3,0.2,-47.2542,,
1503,CA-2016-100468,11/24/2016,12-01-2016,Standard Class,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,West,Technology,Phones,33.52,2,0.2,3.352,,
1504,CA-2016-100468,11/24/2016,12-01-2016,Standard Class,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,West,Furniture,Furnishings,9.94,2,0,3.0814,,
1505,CA-2015-153388,08-01-2015,08-07-2015,Standard Class,PC-19000,Pauline Chand,Home Office,United States,Los Angeles,California,West,Office Supplies,Art,6.72,4,0,3.36,,
1506,CA-2015-153388,08-01-2015,08-07-2015,Standard Class,PC-19000,Pauline Chand,Home Office,United States,Los Angeles,California,West,Furniture,Tables,1004.976,6,0.2,-175.8708,,
1507,CA-2017-154935,12/24/2017,12/29/2017,Standard Class,AR-10540,Andy Reiter,Consumer,United States,New York City,New York,East,Office Supplies,Binders,17.88,3,0.2,5.5875,,
1508,CA-2016-134208,9/17/2016,9/23/2016,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Columbus,Georgia,South,Technology,Machines,396,4,0,190.08,,
1509,CA-2017-108294,12-10-2017,12-10-2017,Same Day,LS-16975,Lindsay Shagiari,Home Office,United States,Omaha,Nebraska,Central,Office Supplies,Binders,34.5,3,0,15.525,,
1510,CA-2017-103611,09-12-2017,9/15/2017,First Class,JM-15535,Jessica Myrick,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,8.36,2,0,3.0096,,
1511,CA-2017-100384,6/24/2017,07-01-2017,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Pomona,California,West,Office Supplies,Art,385.6,8,0,111.824,,
1512,CA-2017-100384,6/24/2017,07-01-2017,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Pomona,California,West,Office Supplies,Art,35.82,9,0,11.8206,,
1513,CA-2017-112809,8/18/2017,8/22/2017,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Dallas,Texas,Central,Office Supplies,Storage,200.064,3,0.2,12.504,,
1514,CA-2017-112809,8/18/2017,8/22/2017,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Dallas,Texas,Central,Office Supplies,Binders,21.38,5,0.8,-33.139,,
1515,CA-2017-112809,8/18/2017,8/22/2017,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Dallas,Texas,Central,Office Supplies,Binders,6.744,4,0.8,-11.4648,,
1516,US-2017-160759,12-11-2017,12/17/2017,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Chairs,63.686,1,0.3,-9.098,,
1517,CA-2017-148446,12-10-2017,12/14/2017,Second Class,MC-17845,Michael Chen,Consumer,United States,North Las Vegas,Nevada,West,Furniture,Tables,1669.6,4,0,116.872,,
1518,CA-2014-111059,02-03-2014,02-06-2014,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,West,Office Supplies,Binders,83.84,2,0.2,27.248,,
1519,CA-2014-111059,02-03-2014,02-06-2014,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,West,Office Supplies,Binders,13.272,3,0.2,4.3134,,
1520,CA-2017-116204,02-11-2017,2/14/2017,Second Class,VW-21775,Victoria Wilson,Corporate,United States,San Francisco,California,West,Office Supplies,Binders,21.336,7,0.2,7.7343,,
1521,CA-2017-109946,4/16/2017,4/21/2017,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Chicago,Illinois,Central,Office Supplies,Art,16.52,5,0.2,2.065,,
1522,CA-2015-144806,12-06-2015,12-11-2015,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Tucson,Arizona,West,Furniture,Furnishings,206.112,6,0.2,48.9516,,
1523,CA-2015-144806,12-06-2015,12-11-2015,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Tucson,Arizona,West,Office Supplies,Paper,19.92,5,0.2,6.723,,
1524,CA-2015-144806,12-06-2015,12-11-2015,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Tucson,Arizona,West,Office Supplies,Paper,198.272,8,0.2,61.96,,
1525,CA-2015-144806,12-06-2015,12-11-2015,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Tucson,Arizona,West,Office Supplies,Storage,247.104,6,0.2,-58.6872,,
1526,CA-2015-144806,12-06-2015,12-11-2015,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Tucson,Arizona,West,Office Supplies,Art,86.304,6,0.2,9.7092,,
1527,CA-2016-122392,7/22/2016,7/27/2016,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Allentown,Pennsylvania,East,Office Supplies,Art,4.16,2,0.2,0.364,,
1528,CA-2016-122392,7/22/2016,7/27/2016,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Allentown,Pennsylvania,East,Furniture,Furnishings,11.648,2,0.2,3.3488,,
1529,CA-2015-148432,11-07-2015,11-10-2015,Second Class,MC-18130,Mike Caudle,Corporate,United States,Newark,Delaware,East,Office Supplies,Fasteners,26.18,7,0,0.5236,,
1530,CA-2015-148432,11-07-2015,11-10-2015,Second Class,MC-18130,Mike Caudle,Corporate,United States,Newark,Delaware,East,Office Supplies,Paper,7.3,2,0,3.431,,
1531,CA-2015-103793,3/26/2015,3/31/2015,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Miami,Florida,South,Office Supplies,Paper,74.352,3,0.2,23.235,,
1532,CA-2017-159884,8/31/2017,09-05-2017,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,Tempe,Arizona,West,Office Supplies,Storage,10.744,1,0.2,0.8058,,
1533,CA-2017-159884,8/31/2017,09-05-2017,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,Tempe,Arizona,West,Office Supplies,Fasteners,8.376,3,0.2,2.7222,,
1534,CA-2016-139885,12-04-2016,12-08-2016,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,New York City,New York,East,Office Supplies,Storage,212.88,6,0,0,,
1535,CA-2017-124086,02-10-2017,2/14/2017,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,Laguna Niguel,California,West,Furniture,Bookcases,203.983,2,0.15,16.7986,,
1536,CA-2016-112389,10/29/2016,11-02-2016,Standard Class,JM-15655,Jim Mitchum,Corporate,United States,Bridgeton,New Jersey,East,Office Supplies,Storage,40.74,3,0,0.4074,,
1537,CA-2016-112389,10/29/2016,11-02-2016,Standard Class,JM-15655,Jim Mitchum,Corporate,United States,Bridgeton,New Jersey,East,Office Supplies,Appliances,11.67,3,0,3.0342,,
1538,CA-2017-121888,9/15/2017,9/17/2017,Second Class,CL-11890,Carl Ludwig,Consumer,United States,Everett,Massachusetts,East,Technology,Phones,39.99,1,0,11.5971,,
1539,CA-2017-121888,9/15/2017,9/17/2017,Second Class,CL-11890,Carl Ludwig,Consumer,United States,Everett,Massachusetts,East,Office Supplies,Art,16.28,2,0,6.512,,
1540,CA-2017-121888,9/15/2017,9/17/2017,Second Class,CL-11890,Carl Ludwig,Consumer,United States,Everett,Massachusetts,East,Furniture,Bookcases,782.94,3,0,203.5644,,
1541,CA-2017-121888,9/15/2017,9/17/2017,Second Class,CL-11890,Carl Ludwig,Consumer,United States,Everett,Massachusetts,East,Office Supplies,Binders,242.48,7,0,116.3904,,
1542,CA-2014-166884,03-11-2014,3/16/2014,Second Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,East,Furniture,Furnishings,8.32,5,0.2,2.288,,
1543,CA-2014-166884,03-11-2014,3/16/2014,Second Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,East,Office Supplies,Fasteners,10.464,6,0.2,1.7004,,
1544,CA-2014-107181,02-04-2014,02-08-2014,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,San Diego,California,West,Office Supplies,Binders,82.896,3,0.2,29.0136,,
1545,CA-2014-107181,02-04-2014,02-08-2014,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,San Diego,California,West,Office Supplies,Paper,34.24,4,0,16.0928,,
1546,CA-2014-150245,12/31/2014,01-04-2015,Second Class,PC-18745,Pamela Coakley,Corporate,United States,Watertown,New York,East,Furniture,Bookcases,1573.488,7,0.2,196.686,,
1547,CA-2015-111395,11/23/2015,11/27/2015,Standard Class,VB-21745,Victoria Brennan,Corporate,United States,San Antonio,Texas,Central,Office Supplies,Paper,335.52,4,0.2,117.432,,
1548,CA-2015-111395,11/23/2015,11/27/2015,Standard Class,VB-21745,Victoria Brennan,Corporate,United States,San Antonio,Texas,Central,Office Supplies,Binders,23.912,2,0.8,-40.6504,,
1549,CA-2015-111395,11/23/2015,11/27/2015,Standard Class,VB-21745,Victoria Brennan,Corporate,United States,San Antonio,Texas,Central,Office Supplies,Storage,27.056,2,0.2,2.3674,,
1550,CA-2014-134278,07-06-2014,07-08-2014,First Class,EP-13915,Emily Phan,Consumer,United States,New York City,New York,East,Technology,Copiers,559.992,1,0.2,174.9975,,
1551,US-2017-124926,11/13/2017,11/18/2017,Second Class,ME-17320,Maria Etezadi,Home Office,United States,Houston,Texas,Central,Office Supplies,Appliances,9.324,6,0.8,-24.7086,,
1552,CA-2016-159345,6/17/2016,6/22/2016,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,San Diego,California,West,Office Supplies,Paper,111.96,2,0,54.8604,,
1553,CA-2014-130274,05-03-2014,05-05-2014,First Class,JS-15940,Joni Sundaresam,Home Office,United States,Appleton,Wisconsin,Central,Office Supplies,Labels,21.56,7,0,10.3488,,
1554,CA-2017-158386,10/16/2017,10/21/2017,Standard Class,BO-11425,Bobby Odegard,Consumer,United States,Richmond,Kentucky,South,Office Supplies,Binders,124.75,5,0,57.385,,
1555,CA-2015-111507,02-06-2015,2/13/2015,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Bellevue,Washington,West,Office Supplies,Art,5.28,3,0,1.5312,,
1556,CA-2017-120761,09-04-2017,09-08-2017,Standard Class,AB-10150,Aimee Bixby,Consumer,United States,Long Beach,New York,East,Technology,Accessories,91.96,4,0,39.5428,,
1557,CA-2016-109176,05-09-2016,5/15/2016,Standard Class,JW-16075,Julia West,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Envelopes,9.344,1,0.2,3.504,,
1558,CA-2016-109176,05-09-2016,5/15/2016,Standard Class,JW-16075,Julia West,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Art,79.36,5,0.2,9.92,,
1559,CA-2015-112116,3/16/2015,3/18/2015,Second Class,JE-15475,Jeremy Ellison,Consumer,United States,Seattle,Washington,West,Furniture,Tables,171.96,2,0,44.7096,,
1560,CA-2016-126809,04-09-2016,4/13/2016,Standard Class,EB-13750,Edward Becker,Corporate,United States,Seattle,Washington,West,Office Supplies,Binders,35.352,9,0.2,12.8151,,
1561,CA-2014-105172,04-04-2014,04-09-2014,Standard Class,PK-18910,Paul Knutson,Home Office,United States,San Francisco,California,West,Office Supplies,Labels,18.9,6,0,9.072,,
1562,CA-2017-107293,09-05-2017,09-06-2017,First Class,CS-12400,Christopher Schild,Home Office,United States,Seattle,Washington,West,Office Supplies,Art,2.78,1,0,0.7228,,
1563,US-2017-102890,6/30/2017,6/30/2017,Same Day,SG-20470,Sheri Gordon,Consumer,United States,New York City,New York,East,Furniture,Tables,1044.63,5,0.4,-295.9785,,
1564,CA-2015-158554,11-09-2015,11-09-2015,Same Day,CM-12190,Charlotte Melton,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,11.352,3,0.2,4.1151,,
1565,CA-2014-116239,03-04-2014,03-04-2014,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Columbia,South Carolina,South,Office Supplies,Storage,354.9,5,0,17.745,,
1566,CA-2015-132101,3/19/2015,3/25/2015,Standard Class,JO-15550,Jesus Ocampo,Home Office,United States,Seattle,Washington,West,Technology,Phones,453.576,3,0.2,39.6879,,
1567,CA-2015-129112,11/29/2015,11/30/2015,First Class,AW-10840,Anthony Witt,Consumer,United States,Allen,Texas,Central,Technology,Accessories,21.48,3,0.2,-0.2685,,
1568,CA-2015-129112,11/29/2015,11/30/2015,First Class,AW-10840,Anthony Witt,Consumer,United States,Allen,Texas,Central,Office Supplies,Binders,8.784,4,0.8,-13.6152,,
1569,US-2017-152002,06-11-2017,06-11-2017,Same Day,DV-13465,Dianna Vittorini,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,122.97,3,0,60.2553,,
1570,CA-2017-165029,11/26/2017,11/30/2017,Standard Class,AH-10075,Adam Hart,Corporate,United States,Atlanta,Georgia,South,Office Supplies,Art,12.84,3,0,3.7236,,
1571,US-2014-157385,11/23/2014,11/25/2014,First Class,SC-20095,Sanjit Chand,Consumer,United States,Los Angeles,California,West,Furniture,Chairs,603.92,5,0.2,-67.941,,
1572,US-2014-157385,11/23/2014,11/25/2014,First Class,SC-20095,Sanjit Chand,Consumer,United States,Los Angeles,California,West,Office Supplies,Envelopes,21.84,3,0,10.4832,,
1573,US-2014-157385,11/23/2014,11/25/2014,First Class,SC-20095,Sanjit Chand,Consumer,United States,Los Angeles,California,West,Technology,Accessories,29.99,1,0,6.2979,,
1574,US-2014-157385,11/23/2014,11/25/2014,First Class,SC-20095,Sanjit Chand,Consumer,United States,Los Angeles,California,West,Furniture,Chairs,381.44,2,0.2,23.84,,
1575,CA-2014-101602,12/15/2014,12/18/2014,First Class,MC-18100,Mick Crebagga,Consumer,United States,El Paso,Texas,Central,Technology,Phones,40.68,3,0.2,-9.153,,
1576,CA-2014-101602,12/15/2014,12/18/2014,First Class,MC-18100,Mick Crebagga,Consumer,United States,El Paso,Texas,Central,Furniture,Chairs,763.28,5,0.3,-21.808,,
1577,CA-2016-109057,4/22/2016,4/27/2016,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Aurora,Illinois,Central,Office Supplies,Storage,23.952,2,0.2,2.3952,,
1578,CA-2016-154403,5/23/2016,5/27/2016,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Florence,Alabama,South,Office Supplies,Paper,4.98,1,0,2.4402,,
1579,CA-2016-102456,2/27/2016,03-01-2016,First Class,DL-12865,Dan Lawera,Consumer,United States,New York City,New York,East,Office Supplies,Appliances,170.88,3,0,49.5552,,
1580,CA-2015-131338,08-09-2015,08-12-2015,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,East,Technology,Phones,307.98,2,0,89.3142,,
1581,CA-2015-131338,08-09-2015,08-12-2015,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,East,Furniture,Tables,382.806,9,0.4,-153.1224,,
1582,CA-2015-131338,08-09-2015,08-12-2015,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,East,Office Supplies,Storage,41.96,2,0,2.9372,,
1583,CA-2015-131338,08-09-2015,08-12-2015,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,East,Office Supplies,Binders,1217.568,2,0.2,456.588,,
1584,CA-2015-131338,08-09-2015,08-12-2015,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,East,Furniture,Furnishings,47.04,3,0,18.3456,,
1585,CA-2015-131338,08-09-2015,08-12-2015,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,East,Furniture,Furnishings,6.16,2,0,2.9568,,
1586,CA-2015-131338,08-09-2015,08-12-2015,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,East,Technology,Phones,979.95,5,0,274.386,,
1587,CA-2015-131338,08-09-2015,08-12-2015,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,East,Office Supplies,Paper,143.7,3,0,68.976,,
1588,CA-2015-131338,08-09-2015,08-12-2015,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,East,Office Supplies,Fasteners,10.65,3,0,5.0055,,
1589,CA-2015-131338,08-09-2015,08-12-2015,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,East,Technology,Accessories,247.8,4,0,34.692,,
1590,CA-2016-109911,05-12-2016,5/16/2016,Standard Class,VG-21805,Vivek Grady,Corporate,United States,Virginia Beach,Virginia,South,Office Supplies,Art,10.96,4,0,2.9592,,
1591,US-2016-132423,4/15/2016,4/19/2016,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Grapevine,Texas,Central,Office Supplies,Art,33.488,7,0.2,5.8604,,
1592,US-2016-132423,4/15/2016,4/19/2016,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Grapevine,Texas,Central,Office Supplies,Fasteners,8.04,5,0.2,2.9145,,
1593,CA-2015-122826,6/23/2015,6/25/2015,Second Class,RD-19480,Rick Duston,Consumer,United States,Olympia,Washington,West,Technology,Phones,201.568,4,0.2,22.6764,,
1594,CA-2014-117317,10/19/2014,10/19/2014,Same Day,JF-15490,Jeremy Farry,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,13.44,3,0,6.5856,,
1595,CA-2015-118423,3/24/2015,3/27/2015,First Class,DP-13390,Dennis Pardue,Home Office,United States,Peoria,Illinois,Central,Furniture,Bookcases,359.058,3,0.3,-35.9058,,
1596,CA-2017-149181,05-08-2017,05-12-2017,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Columbus,Ohio,East,Furniture,Chairs,47.992,2,0.3,-2.0568,,
1597,CA-2017-132234,10/16/2017,10/18/2017,First Class,MY-17380,Maribeth Yedwab,Corporate,United States,New York City,New York,East,Furniture,Furnishings,547.3,13,0,175.136,,
1598,CA-2017-158876,11/19/2017,11/21/2017,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Carrollton,Texas,Central,Office Supplies,Paper,16.896,4,0.2,5.28,,
1599,CA-2017-158876,11/19/2017,11/21/2017,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Carrollton,Texas,Central,Office Supplies,Supplies,6.672,1,0.2,0.5004,,
1600,CA-2017-158876,11/19/2017,11/21/2017,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Carrollton,Texas,Central,Office Supplies,Art,99.136,4,0.2,8.6744,,
1601,CA-2017-158876,11/19/2017,11/21/2017,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Carrollton,Texas,Central,Furniture,Furnishings,15.992,2,0.6,-13.993,,
1602,CA-2016-164672,05-08-2016,5/13/2016,Second Class,GB-14530,George Bell,Corporate,United States,Dover,Delaware,East,Furniture,Furnishings,211.96,2,0,42.392,,
1603,US-2016-132857,12-11-2016,12/17/2016,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Smyrna,Tennessee,South,Office Supplies,Art,6.672,3,0.2,1.668,,
